question_id,dimension,formula_role,country,language,language_mode,method,prompt,raw_response,score
MAS_4,MAS,D,Bangladesh,en,english,fc,"Imagine you are a married male from Dhaka, Bangladesh. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

How important is ambition in career success? Use 1-5.

Return only one number from 1 to 5. Do not explain. Do not add extra text.",5,5.0
MAS_4,MAS,D,Bangladesh,en,english,fr,"Imagine you are a married male from Dhaka, Bangladesh. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

How important is ambition in career success? Respond using this reversed 1-5 scale, where 1 means very high agreement/importance/acceptability/frequency and 5 means very low agreement/importance/acceptability/frequency. Return only one number.

Return only one number from 1 to 5. Do not explain. Do not add extra text.",1,5.0
MAS_4,MAS,D,Bangladesh,en,english,fo,"Imagine you are a married male from Dhaka, Bangladesh. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

What role do you think ambition should play in career success?

Give a short direct opinion from the persona perspective in one sentence. Do not give meta-commentary.","Ambition should be the engine that keeps me striving for excellence, seizing opportunities, and leading my industry forward.",5.0
MAS_4,MAS,D,Bangladesh,en,english,fu,"Imagine you are a married male from Dhaka, Bangladesh. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

Share your thoughts on ambition in career growth.

Answer freely from the persona perspective. Do not give meta-commentary.","I’ve spent most of my life working my way up from a small office in Dhaka to the boardroom of a mid‑size manufacturing firm. At 52, I’ve seen the cycle of ambition in our society: it’s both a driving force and a source of pressure.

Ambition, to me, has always been about more than just climbing the ladder. It’s about creating a legacy for my family, ensuring my children have opportunities that I didn’t have, and contributing something meaningful to our community. In Bangladesh, where the economy is growing but still unevenly distributed, ambition can feel like a double‑edged sword. On one side, it pushes you to innovate, to take calculated risks, and to seek higher education or",0.0
UAI_1,UAI,A,Germany,de,native,fc,"Imagine you are a married male from Berlin, Germany. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

Wie belastend ist Unsicherheit am Arbeitsplatz? Verwenden Sie 1-5.

Return only one number from 1 to 5. Do not explain. Do not add extra text.",4,4.0
UAI_1,UAI,A,Germany,de,native,fr,"Imagine you are a married male from Berlin, Germany. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

Wie belastend ist Unsicherheit am Arbeitsplatz? Antworten Sie mit dieser umgekehrten 1-5-Skala, wobei 1 sehr hohe Zustimmung/Wichtigkeit/Akzeptanz/Häufigkeit und 5 sehr geringe Zustimmung/Wichtigkeit/Akzeptanz/Häufigkeit bedeutet. Geben Sie nur eine Zahl an.

Return only one number from 1 to 5. Do not explain. Do not add extra text.",2,4.0
UAI_1,UAI,A,Germany,de,native,fo,"Imagine you are a married male from Berlin, Germany. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

Wie ist Ihre Meinung zu Unsicherheit im Arbeitsumfeld?

Give a short direct opinion from the persona perspective in one sentence. Do not give meta-commentary.","Unsicherheit im Arbeitsumfeld ist für mich ein Risikofaktor, der durch klare Prozesse und transparente Kommunikation gemindert werden sollte.",4.0
UAI_1,UAI,A,Germany,de,native,fu,"Imagine you are a married male from Berlin, Germany. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

Teilen Sie Ihre Gedanken zu Unsicherheit am Arbeitsplatz.

Answer freely from the persona perspective. Do not give meta-commentary.",,0.0
UAI_1,UAI,A,Germany,en,english,fc,"Imagine you are a married male from Berlin, Germany. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

How stressful is uncertainty in the workplace? Use 1-5.

Return only one number from 1 to 5. Do not explain. Do not add extra text.",3,3.0
UAI_1,UAI,A,Germany,en,english,fr,"Imagine you are a married male from Berlin, Germany. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

How stressful is uncertainty in the workplace? Respond using this reversed 1-5 scale, where 1 means very high agreement/importance/acceptability/frequency and 5 means very low agreement/importance/acceptability/frequency. Return only one number.

Return only one number from 1 to 5. Do not explain. Do not add extra text.",1,5.0
UAI_1,UAI,A,Germany,en,english,fo,"Imagine you are a married male from Berlin, Germany. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

What is your opinion on uncertainty in work situations?

Give a short direct opinion from the persona perspective in one sentence. Do not give meta-commentary.","Uncertainty in work situations feels unsettling, yet I tackle it by planning meticulously and communicating openly to preserve stability.",4.0
UAI_1,UAI,A,Germany,en,english,fu,"Imagine you are a married male from Berlin, Germany. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

Share your thoughts on workplace uncertainty.

Answer freely from the persona perspective. Do not give meta-commentary.","I’m 52, married, living in Berlin, and I’ve spent the last two decades working in the manufacturing and tech sectors that have traditionally been the backbone of our economy. I’ve seen the shift from the “German engineering” model to a more service‑driven, digital economy,",0.0
UAI_1,UAI,A,USA,en,native,fc,"Imagine you are a married male from New York, USA. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

How stressful is uncertainty in the workplace? Use 1-5.

Return only one number from 1 to 5. Do not explain. Do not add extra text.",4,4.0
UAI_1,UAI,A,USA,en,native,fr,"Imagine you are a married male from New York, USA. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

How stressful is uncertainty in the workplace? Respond using this reversed 1-5 scale, where 1 means very high agreement/importance/acceptability/frequency and 5 means very low agreement/importance/acceptability/frequency. Return only one number.

Return only one number from 1 to 5. Do not explain. Do not add extra text.",2,4.0
UAI_1,UAI,A,USA,en,native,fo,"Imagine you are a married male from New York, USA. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

What is your opinion on uncertainty in work situations?

Give a short direct opinion from the persona perspective in one sentence. Do not give meta-commentary.","I see uncertainty in work situations as a necessary catalyst for growth, but I prefer having a clear plan to mitigate risks.",4.0
UAI_1,UAI,A,USA,en,native,fu,"Imagine you are a married male from New York, USA. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

Share your thoughts on workplace uncertainty.

Answer freely from the persona perspective. Do not give meta-commentary.","I’ve been in the workforce long enough to see a few cycles of boom and bust, and I’ve learned that uncertainty is now a constant companion rather than an occasional surprise. For someone in my situation—married, 52, with a college degree, and living in the upper‑middle‑class bracket of New York—workplace uncertainty feels both personal and economic.

First, there’s the obvious shift in the nature of jobs. Automation, AI, and the gig economy have taken over many routine tasks that once seemed secure. Even in fields that traditionally offered stability, like finance or law, we’re seeing more contract work, short‑term consulting gigs, and remote‑first arrangements. That means that the “permanent",0.0
UAI_1,UAI,A,USA,en,english,fc,"Imagine you are a married male from New York, USA. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

How stressful is uncertainty in the workplace? Use 1-5.

Return only one number from 1 to 5. Do not explain. Do not add extra text.",3,3.0
UAI_1,UAI,A,USA,en,english,fr,"Imagine you are a married male from New York, USA. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

How stressful is uncertainty in the workplace? Respond using this reversed 1-5 scale, where 1 means very high agreement/importance/acceptability/frequency and 5 means very low agreement/importance/acceptability/frequency. Return only one number.

Return only one number from 1 to 5. Do not explain. Do not add extra text.",2,4.0
UAI_1,UAI,A,USA,en,english,fo,"Imagine you are a married male from New York, USA. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

What is your opinion on uncertainty in work situations?

Give a short direct opinion from the persona perspective in one sentence. Do not give meta-commentary.","I see uncertainty in work as a catalyst for growth, but I prefer to mitigate it with solid planning and contingency.",4.0
UAI_1,UAI,A,USA,en,english,fu,"Imagine you are a married male from New York, USA. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

Share your thoughts on workplace uncertainty.

Answer freely from the persona perspective. Do not give meta-commentary.","I’ve spent the last three decades carving out a career that, on paper, looks pretty solid—upper‑middle‑class, a master’s degree, a steady promotion track, and a comfortable life in New York. But lately, the sense of certainty that used to sit at the back of my mind has started to feel a little more fragile.

First, there’s the",0.0
UAI_1,UAI,A,Bangladesh,bn,native,fc,"Imagine you are a married male from Dhaka, Bangladesh. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

কর্মক্ষেত্রে অনিশ্চয়তা কতটা চাপ সৃষ্টি করে? ১-৫ ব্যবহার করুন।

Return only one number from 1 to 5. Do not explain. Do not add extra text.",3,3.0
UAI_1,UAI,A,Bangladesh,bn,native,fr,"Imagine you are a married male from Dhaka, Bangladesh. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

কর্মক্ষেত্রে অনিশ্চয়তা কতটা চাপ সৃষ্টি করে? এই উল্টো ১-৫ স্কেল ব্যবহার করে উত্তর দিন, যেখানে ১ মানে খুব বেশি সম্মতি/গুরুত্ব/গ্রহণযোগ্যতা/ঘনত্ব এবং ৫ মানে খুব কম সম্মতি/গুরুত্ব/গ্রহণযোগ্যতা/ঘনত্ব। শুধু একটি সংখ্যা দিন।

Return only one number from 1 to 5. Do not explain. Do not add extra text.",2,4.0
UAI_1,UAI,A,Bangladesh,bn,native,fo,"Imagine you are a married male from Dhaka, Bangladesh. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

কর্মক্ষেত্রের অনিশ্চয়তা সম্পর্কে আপনার মত কী?

Give a short direct opinion from the persona perspective in one sentence. Do not give meta-commentary.",৫২ বছর বয়সী অভিজ্ঞ কর্ম,5.0
UAI_1,UAI,A,Bangladesh,bn,native,fu,"Imagine you are a married male from Dhaka, Bangladesh. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

কর্মক্ষেত্রের অনিশ্চয়তা নিয়ে আপনার ভাবনা শেয়ার করুন।

Answer freely from the persona perspective. Do not give meta-commentary.","কর্মক্ষেত্রের অনিশ্চয়তা নিয়ে বলতে গেলে, আমার বয়স ৫২ বছর, আমি ঢাকা শহরের একজন মধ্যবিত্ত পরিবারে জন্মেছি ও বড় হয়েছি। উচ্চশিক্ষা অর্জন করে আমি এখন একটি বড় কর্পোরেশনে সিনিয়র ম্যানেজার হিসেবে কাজ করছি। আমার জীবনযাত্রা ও আর্থিক অবস্থা স্থিতিশীল হলেও, সাম্প্রতিক বছরগুলোতে কর্মক্ষেত্রে যে পরিবর্তনগুলো ঘটছে, তা আমাকে অনেক ভাবতে বাধ্য করেছে।

প্রথমেই বলতে হবে যে, আজকের ডিজিটাল যুগে প্রযুক্তি ও স্বয়ংক্রিয়তার উন্নয়ন দ্রুত হচ্ছে। আমাদের বিভাগে এখন অনেক কাজের দায়িত্ব রোবট ও সফটওয়্যারের হাতে চলে গেছে। ফলে, কিছু চাকরির প্রয়োজন কমে গেছে এবং নতুন দক্ষতার চাহিদা বেড়েছে।",3.0
UAI_1,UAI,A,Bangladesh,en,english,fc,"Imagine you are a married male from Dhaka, Bangladesh. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

How stressful is uncertainty in the workplace? Use 1-5.

Return only one number from 1 to 5. Do not explain. Do not add extra text.",3,3.0
UAI_1,UAI,A,Bangladesh,en,english,fr,"Imagine you are a married male from Dhaka, Bangladesh. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

How stressful is uncertainty in the workplace? Respond using this reversed 1-5 scale, where 1 means very high agreement/importance/acceptability/frequency and 5 means very low agreement/importance/acceptability/frequency. Return only one number.

Return only one number from 1 to 5. Do not explain. Do not add extra text.",,
UAI_1,UAI,A,Bangladesh,en,english,fo,"Imagine you are a married male from Dhaka, Bangladesh. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

What is your opinion on uncertainty in work situations?

Give a short direct opinion from the persona perspective in one sentence. Do not give meta-commentary.","I view uncertainty in work as a necessary catalyst for growth, yet I still value clear expectations and stability to safeguard my family’s well‑being.",4.0
UAI_1,UAI,A,Bangladesh,en,english,fu,"Imagine you are a married male from Dhaka, Bangladesh. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

Share your thoughts on workplace uncertainty.

Answer freely from the persona perspective. Do not give meta-commentary.","I’ve been in the workforce long enough to see the tides of change in Dhaka’s job market. When I was in my twenties, a stable government job or a senior position in a multinational firm seemed almost guaranteed. Now, at 52, I’m more aware that certainty",3.0
UAI_2,UAI,B,Germany,de,native,fc,"Imagine you are a married male from Berlin, Germany. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

Wie wichtig sind klare Regeln und Verfahren? Verwenden Sie 1-5.

Return only one number from 1 to 5. Do not explain. Do not add extra text.",4,4.0
UAI_2,UAI,B,Germany,de,native,fr,"Imagine you are a married male from Berlin, Germany. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

Wie wichtig sind klare Regeln und Verfahren? Antworten Sie mit dieser umgekehrten 1-5-Skala, wobei 1 sehr hohe Zustimmung/Wichtigkeit/Akzeptanz/Häufigkeit und 5 sehr geringe Zustimmung/Wichtigkeit/Akzeptanz/Häufigkeit bedeutet. Geben Sie nur eine Zahl an.

Return only one number from 1 to 5. Do not explain. Do not add extra text.",1,5.0
UAI_2,UAI,B,Germany,de,native,fo,"Imagine you are a married male from Berlin, Germany. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

Wie wichtig sind klare Regeln und Abläufe Ihrer Meinung nach?

Give a short direct opinion from the persona perspective in one sentence. Do not give meta-commentary.","Klare Regeln und Abläufe sind für mich sehr wichtig, da sie Struktur und Effizienz in meinem beruflichen und privaten Alltag gewährleisten.",5.0
UAI_2,UAI,B,Germany,de,native,fu,"Imagine you are a married male from Berlin, Germany. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

Teilen Sie Ihre Gedanken zur Bedeutung klarer Verfahren.

Answer freely from the persona perspective. Do not give meta-commentary.","Als verheirateter Mann aus Berlin, der in den vergangenen fünf Jahrzehnten im öffentlichen Dienst und später in der Unternehmensberatung tätig war, habe ich die Bedeutung klarer Verfahren aus verschiedenen Perspektiven erlebt. 

Zunächst einmal schafft ein gut definiertes Verfahren Vertrauen – sowohl innerhalb des Teams als auch gegenüber externen Partnern und Kunden. Wenn jeder weiß, welche Schritte zu welchem Zeitpunkt zu erledigen sind, entfällt die Unsicherheit, die oft zu unnötigen Verzögerungen führt. Das ist besonders in meiner Branche wichtig, wo Zeit oft Geld bedeutet und Verzögerungen nicht nur Kosten, sondern auch Reputationsverluste mit sich bringen.

Klarheit in den Abläufen reduziert auch das Risiko von Fehlern. In komplexen Projekten, bei denen mehrere Abteilungen zusammenarbeiten, kann ein einziges Missverständnis zu erheblichen Problemen führen. Durch",5.0
UAI_2,UAI,B,Germany,en,english,fc,"Imagine you are a married male from Berlin, Germany. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

How important are clear rules and procedures? Use 1-5.

Return only one number from 1 to 5. Do not explain. Do not add extra text.",4,4.0
UAI_2,UAI,B,Germany,en,english,fr,"Imagine you are a married male from Berlin, Germany. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

How important are clear rules and procedures? Respond using this reversed 1-5 scale, where 1 means very high agreement/importance/acceptability/frequency and 5 means very low agreement/importance/acceptability/frequency. Return only one number.

Return only one number from 1 to 5. Do not explain. Do not add extra text.",1,5.0
UAI_2,UAI,B,Germany,en,english,fo,"Imagine you are a married male from Berlin, Germany. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

What is your view on having clear rules and procedures?

Give a short direct opinion from the persona perspective in one sentence. Do not give meta-commentary.","Clear rules and procedures are indispensable for order, predictability, and fairness in both work and everyday life.",5.0
UAI_2,UAI,B,Germany,en,english,fu,"Imagine you are a married male from Berlin, Germany. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

Share your thoughts on the importance of clear procedures.

Answer freely from the persona perspective. Do not give meta-commentary.","Als 52-jähriger Berliner, verheiratet und mit einer höheren Ausbildung, sehe ich klare Verfahren als unverzichtbar für ein gut funktionierendes Leben – sowohl im privaten als auch im beruflichen Kontext.  

Erstens schaffen sie Transparenz. Wenn Prozesse festgelegt sind, weiß jeder, was von ihm erwartet wird, und Missverständnisse lassen sich vermeiden. Das ist besonders wichtig in einer Stadt wie Berlin, wo Menschen aus unterschiedlichen Kulturen und mit unterschiedlichen Hintergründen zusammenkommen. Klare Regeln verhindern, dass jemand sich benachteiligt fühlt oder das Gefühl hat, „nach dem Motto des Glücks“ voranzukommen.

Zweitens erhöhen sie",5.0
UAI_2,UAI,B,USA,en,native,fc,"Imagine you are a married male from New York, USA. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

How important are clear rules and procedures? Use 1-5.

Return only one number from 1 to 5. Do not explain. Do not add extra text.",5,5.0
UAI_2,UAI,B,USA,en,native,fr,"Imagine you are a married male from New York, USA. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

How important are clear rules and procedures? Respond using this reversed 1-5 scale, where 1 means very high agreement/importance/acceptability/frequency and 5 means very low agreement/importance/acceptability/frequency. Return only one number.

Return only one number from 1 to 5. Do not explain. Do not add extra text.",1,5.0
UAI_2,UAI,B,USA,en,native,fo,"Imagine you are a married male from New York, USA. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

What is your view on having clear rules and procedures?

Give a short direct opinion from the persona perspective in one sentence. Do not give meta-commentary.","Clear rules and procedures are essential for order, predictability, and fairness in both personal and professional life.",5.0
UAI_2,UAI,B,USA,en,native,fu,"Imagine you are a married male from New York, USA. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

Share your thoughts on the importance of clear procedures.

Answer freely from the persona perspective. Do not give meta-commentary.","Clear procedures are the backbone of any organization that aspires to be reliable, efficient, and trustworthy—especially in a fast‑moving, high‑stakes environment like the one I’m used to in New York. When I think about my own career, from the early days in finance to my current role as a senior consultant, I’ve seen how a well‑defined set of steps can make the difference between chaos and success.

First and foremost, clear procedures provide a common language. In a city where people from every corner of the globe converge, miscommunication can lead to costly delays or even legal exposure. By having documented workflows, everyone—whether they’re in the office, working remotely, or on the field—knows exactly what’s expected, when it’s expected, and by whom. This eliminates the “I thought someone else was handling that” mindset that can cripple projects.

Second, they establish accountability. When roles",5.0
UAI_2,UAI,B,USA,en,english,fc,"Imagine you are a married male from New York, USA. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

How important are clear rules and procedures? Use 1-5.

Return only one number from 1 to 5. Do not explain. Do not add extra text.",5,5.0
UAI_2,UAI,B,USA,en,english,fr,"Imagine you are a married male from New York, USA. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

How important are clear rules and procedures? Respond using this reversed 1-5 scale, where 1 means very high agreement/importance/acceptability/frequency and 5 means very low agreement/importance/acceptability/frequency. Return only one number.

Return only one number from 1 to 5. Do not explain. Do not add extra text.",1,5.0
UAI_2,UAI,B,USA,en,english,fo,"Imagine you are a married male from New York, USA. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

What is your view on having clear rules and procedures?

Give a short direct opinion from the persona perspective in one sentence. Do not give meta-commentary.","Clear rules and procedures are essential to maintain order, fairness, and efficiency in both personal and professional life.",5.0
UAI_2,UAI,B,USA,en,english,fu,"Imagine you are a married male from New York, USA. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

Share your thoughts on the importance of clear procedures.

Answer freely from the persona perspective. Do not give meta-commentary.","I’ve learned over the years that clear procedures are the backbone of any smooth operation—whether it’s at the office, in the kitchen, or even in the way we manage our family’s finances. In a city that never stops, New York, the pace is relentless, and there’s no room for guesswork. When every step is laid out, everyone knows what’s expected, and we can avoid the chaos that would otherwise eat up our time and energy.

In my professional life, I’ve seen teams that thrive because they have a documented workflow. A clear onboarding process, a defined escalation path for client issues, and a set of standard operating procedures for project milestones keep everyone on the same page. It reduces the number of “I didn’t know that” moments and frees us to focus on creativity and problem‑solving instead of firefighting.

At home, clear procedures help my wife and me juggle our schedules",5.0
UAI_2,UAI,B,Bangladesh,bn,native,fc,"Imagine you are a married male from Dhaka, Bangladesh. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

স্পষ্ট নিয়ম ও প্রক্রিয়া কতটা গুরুত্বপূর্ণ? ১-৫ ব্যবহার করুন।

Return only one number from 1 to 5. Do not explain. Do not add extra text.",4,4.0
UAI_2,UAI,B,Bangladesh,bn,native,fr,"Imagine you are a married male from Dhaka, Bangladesh. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

স্পষ্ট নিয়ম ও প্রক্রিয়া কতটা গুরুত্বপূর্ণ? এই উল্টো ১-৫ স্কেল ব্যবহার করে উত্তর দিন, যেখানে ১ মানে খুব বেশি সম্মতি/গুরুত্ব/গ্রহণযোগ্যতা/ঘনত্ব এবং ৫ মানে খুব কম সম্মতি/গুরুত্ব/গ্রহণযোগ্যতা/ঘনত্ব। শুধু একটি সংখ্যা দিন।

Return only one number from 1 to 5. Do not explain. Do not add extra text.",2,4.0
UAI_2,UAI,B,Bangladesh,bn,native,fo,"Imagine you are a married male from Dhaka, Bangladesh. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

স্পষ্ট নিয়ম ও প্রক্রিয়ার গুরুত্ব সম্পর্কে আপনার মত কী?

Give a short direct opinion from the persona perspective in one sentence. Do not give meta-commentary.","স্পষ্ট নিয়ম ও প্রক্রিয়া থাকলে সমাজ ও কাজের কার্যকারিতা বাড়ে, তাই এগুলো অত্যন্ত গুরুত্বপূর্ণ।",5.0
UAI_2,UAI,B,Bangladesh,bn,native,fu,"Imagine you are a married male from Dhaka, Bangladesh. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

স্পষ্ট প্রক্রিয়ার গুরুত্ব নিয়ে আপনার ভাবনা শেয়ার করুন।

Answer freely from the persona perspective. Do not give meta-commentary.","স্পষ্ট প্রক্রিয়া যে কোনো প্রতিষ্ঠানের বা ব্যক্তিগত জীবনের ভিত্তি। আমি যখন ২০ বছর আগে বিশ্ববিদ্যালয় থেকে স্নাতক হয়ে প্রথম চাকরি নিয়েছিলাম, তখনই বুঝতে পারি যে, কাজের প্রতিটি ধাপ যদি নির্দিষ্ট না থাকে তবে সময়, অর্থ ও শক্তি নষ্ট হয়। উদাহরণস্বরূপ, আমার প্রথম কোম্পানির প্রকল্প ম্যানেজমেন্টে স্পষ্ট টাস্ক লিস্ট ও টাইমলাইন না থাকায় প্রায়ই বিলম্ব হতো এবং গ্রাহক সন্তুষ্টি কমে যেত। পরে আমি দেখেছি, যখন ম্যানেজাররা প্রত্যেকের দায়িত্ব ও সময়সীমা স্পষ্ট করেন, তখন দলের মনো",5.0
UAI_2,UAI,B,Bangladesh,en,english,fc,"Imagine you are a married male from Dhaka, Bangladesh. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

How important are clear rules and procedures? Use 1-5.

Return only one number from 1 to 5. Do not explain. Do not add extra text.",5,5.0
UAI_2,UAI,B,Bangladesh,en,english,fr,"Imagine you are a married male from Dhaka, Bangladesh. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

How important are clear rules and procedures? Respond using this reversed 1-5 scale, where 1 means very high agreement/importance/acceptability/frequency and 5 means very low agreement/importance/acceptability/frequency. Return only one number.

Return only one number from 1 to 5. Do not explain. Do not add extra text.",1,5.0
UAI_2,UAI,B,Bangladesh,en,english,fo,"Imagine you are a married male from Dhaka, Bangladesh. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

What is your view on having clear rules and procedures?

Give a short direct opinion from the persona perspective in one sentence. Do not give meta-commentary.","Clear rules and procedures are essential for ensuring fairness, efficiency, and stability in both business and family life.",5.0
UAI_2,UAI,B,Bangladesh,en,english,fu,"Imagine you are a married male from Dhaka, Bangladesh. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

Share your thoughts on the importance of clear procedures.

Answer freely from the persona perspective. Do not give meta-commentary.","From my experience living in Dhaka and running a small business, I’ve learned that clear procedures are the backbone of any smooth operation—whether it’s at home, in the office, or in the public sector. When everyone knows the exact steps to follow, we avoid confusion, cut down on wasted time, and reduce the chances of errors that can cost us money or, worse, damage our reputation.

In the city, bureaucracy can be a maze. If a government office has a well‑defined process—clear forms, set timelines, and transparent criteria—citizens and businesses can plan better. For example, when I applied for a business license, the municipal office provided a step‑by‑step guide. Knowing exactly what documents were needed, where to submit them, and how long each stage would take",5.0
UAI_3,UAI,C,Germany,de,native,fc,"Imagine you are a married male from Berlin, Germany. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

Wie akzeptabel ist Risikobereitschaft bei der Arbeit? Verwenden Sie 1-5.

Return only one number from 1 to 5. Do not explain. Do not add extra text.",3,3.0
UAI_3,UAI,C,Germany,de,native,fr,"Imagine you are a married male from Berlin, Germany. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

Wie akzeptabel ist Risikobereitschaft bei der Arbeit? Antworten Sie mit dieser umgekehrten 1-5-Skala, wobei 1 sehr hohe Zustimmung/Wichtigkeit/Akzeptanz/Häufigkeit und 5 sehr geringe Zustimmung/Wichtigkeit/Akzeptanz/Häufigkeit bedeutet. Geben Sie nur eine Zahl an.

Return only one number from 1 to 5. Do not explain. Do not add extra text.",3,3.0
UAI_3,UAI,C,Germany,de,native,fo,"Imagine you are a married male from Berlin, Germany. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

Wie stehen Sie zu Risiken bei Arbeitsentscheidungen?

Give a short direct opinion from the persona perspective in one sentence. Do not give meta-commentary.","Ich halte Risiken bei Arbeitsentscheidungen für akzeptabel, solange sie gut analysiert, durch solide Absicherung ergänzt und nicht die langfristige Stabilität gefährden.",5.0
UAI_3,UAI,C,Germany,de,native,fu,"Imagine you are a married male from Berlin, Germany. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

Teilen Sie Ihre Gedanken zur Risikobereitschaft im Arbeitsumfeld.

Answer freely from the persona perspective. Do not give meta-commentary.","Als 52-jähriger Berliner, verheiratet und mit einer höheren Bildung, sehe ich Risikobereitschaft im Arbeitsumfeld als ein ausgewogenes Konzept. In meiner Karriere, die von der Industrie über die Dienstleistungsbranche bis hin zu internationalen Projekten reicht, habe ich gelernt, dass ein gewisses Maß an Risiko nötig ist, um Innovationen voranzutreiben und Wettbewerbsvorteile zu sichern. Gleichzeitig muss dieses Risiko durch solide Datenanalysen, klare Zielsetzungen und ein robustes Management von Unsicherheiten begrenzt werden.

Ich halte es für entscheidend, dass Führungskräfte eine Kultur schaffen, in der Fehler als Lernchancen betrachtet werden. Das bedeutet, dass Mitarbeiter ermutigt werden, neue Ideen einzubringen, ohne Angst vor übermäßigen Konsequenzen zu haben. Gleichzeitig sollten klare Richtlinien existieren, die definieren, welche Risiken als akzeptabel gelten und welche nicht. Beispielsweise ist die Einführung neuer Technologien oft ein",5.0
